grammar_type,query_id,query_type,strategy_name,rank,doc_id,score
high_constraint,shotside_02,Relevant (Single Shotside),Dense Retriever,4,session_065,0.8336595296859741
high_constraint,shotside_02,Relevant (Single Shotside),Dense Retriever,5,session_057,0.8326674699783325
high_constraint,shotside_02,Relevant (Single Shotside),Dense Retriever,6,session_058,0.8313713073730469
high_constraint,shotside_02,Relevant (Single Shotside),Dense Retriever,7,session_080,0.8311977386474609
high_constraint,shotside_02,Relevant (Single Shotside),Dense Retriever,8,session_052,0.8311933279037476
high_constraint,shotside_02,Relevant (Single Shotside),Dense Retriever,9,session_028,0.8306552171707153
high_constraint,shotside_02,Relevant (Single Shotside),Dense Retriever,10,session_072,0.8299946188926697
high_constraint,shotside_02,Relevant (Single Shotside),Dynamic Hybrid RRF,1,session_014,0.01597155255544841
high_constraint,shotside_02,Relevant (Single Shotside),Dynamic Hybrid RRF,2,session_021,0.015846250523669878
high_constraint,shotside_02,Relevant (Single Shotside),Dynamic Hybrid RRF,3,session_028,0.01554387641344163
high_constraint,shotside_02,Relevant (Single Shotside),Dynamic Hybrid RRF,4,session_057,0.015304851398601398
high_constraint,shotside_02,Relevant (Single Shotside),Dynamic Hybrid RRF,5,session_058,0.014799379724752856
high_constraint,shotside_02,Relevant (Single Shotside),Dynamic Hybrid RRF,6,session_029,0.011794354838709676
high_constraint,shotside_02,Relevant (Single Shotside),Dynamic Hybrid RRF,7,session_052,0.011436651583710409
high_constraint,shotside_02,Relevant (Single Shotside),Dynamic Hybrid RRF,8,session_065,0.011039402173913044
high_constraint,shotside_02,Relevant (Single Shotside),Dynamic Hybrid RRF,9,session_072,0.010714285714285713
high_constraint,shotside_02,Relevant (Single Shotside),Dynamic Hybrid RRF,10,session_063,0.008823529411764706
high_constraint,vague_01,Vague But Relevant,Metadata Sparse,1,session_005,1.249576570579702
high_constraint,vague_01,Vague But Relevant,Metadata Sparse,2,session_007,1.2029595641130286
high_constraint,vague_01,Vague But Relevant,Metadata Sparse,3,session_083,1.1859634214045143
high_constraint,vague_01,Vague But Relevant,Metadata Sparse,4,session_038,1.1564453362643916
high_constraint,vague_01,Vague But Relevant,Metadata Sparse,5,session_034,1.1460714979809836
high_constraint,vague_01,Vague But Relevant,Metadata Sparse,6,session_008,1.1301917261686723
high_constraint,vague_01,Vague But Relevant,Metadata Sparse,7,session_035,1.1211190625630696
high_constraint,vague_01,Vague But Relevant,Metadata Sparse,8,session_089,1.1076973249261444
high_constraint,vague_01,Vague But Relevant,Metadata Sparse,9,session_081,1.103675388652165
high_constraint,vague_01,Vague But Relevant,Metadata Sparse,10,session_059,1.0864758472246192
high_constraint,vague_01,Vague But Relevant,Dense Retriever,1,session_083,0.8713935613632202
high_constraint,vague_01,Vague But Relevant,Dense Retriever,2,session_008,0.8684283494949341
high_constraint,vague_01,Vague But Relevant,Dense Retriever,3,session_007,0.8677362203598022
high_constraint,vague_01,Vague But Relevant,Dense Retriever,4,session_067,0.8676655292510986
high_constraint,vague_01,Vague But Relevant,Dense Retriever,5,session_034,0.8672844171524048
high_constraint,vague_01,Vague But Relevant,Dense Retriever,6,session_059,0.8671969175338745
high_constraint,vague_01,Vague But Relevant,Dense Retriever,7,session_060,0.8660836219787598
high_constraint,vague_01,Vague But Relevant,Dense Retriever,8,session_011,0.8660217523574829
high_constraint,vague_01,Vague But Relevant,Dense Retriever,9,session_047,0.8658624887466431
high_constraint,vague_01,Vague But Relevant,Dense Retriever,10,session_081,0.8652106523513794
high_constraint,vague_01,Vague But Relevant,Dynamic Hybrid RRF,1,session_007,0.007232462877624168
high_constraint,vague_01,Vague But Relevant,Dynamic Hybrid RRF,2,session_083,0.007194899817850637
high_constraint,vague_01,Vague But Relevant,Dynamic Hybrid RRF,3,session_034,0.006923076923076923
high_constraint,vague_01,Vague But Relevant,Dynamic Hybrid RRF,4,session_008,0.006915933528836754
high_constraint,vague_01,Vague But Relevant,Dynamic Hybrid RRF,5,session_059,0.006515151515151515
high_constraint,vague_01,Vague But Relevant,Dynamic Hybrid RRF,6,session_081,0.00650103519668737
high_constraint,vague_01,Vague But Relevant,Dynamic Hybrid RRF,7,session_005,0.005737704918032787
high_constraint,vague_01,Vague But Relevant,Dynamic Hybrid RRF,8,session_038,0.00546875
high_constraint,vague_01,Vague But Relevant,Dynamic Hybrid RRF,9,session_035,0.005223880597014925
high_constraint,vague_01,Vague But Relevant,Dynamic Hybrid RRF,10,session_089,0.005147058823529412
high_constraint,vague_02,Vague But Relevant,Field Retriever,1,session_012,1.5
high_constraint,vague_02,Vague But Relevant,Field Retriever,2,session_013,1.5
high_constraint,vague_02,Vague But Relevant,Field Retriever,3,session_030,1.5
high_constraint,vague_02,Vague But Relevant,Field Retriever,4,session_042,1.5
high_constraint,vague_02,Vague But Relevant,Field Retriever,5,session_054,1.5
high_constraint,vague_02,Vague But Relevant,Field Retriever,6,session_069,1.5
high_constraint,vague_02,Vague But Relevant,Field Retriever,7,session_070,1.5
high_constraint,vague_02,Vague But Relevant,Field Retriever,8,session_092,1.5
high_constraint,vague_02,Vague But Relevant,Field Retriever,9,session_001,1.275
high_constraint,vague_02,Vague But Relevant,Field Retriever,10,session_002,1.275
high_constraint,vague_02,Vague But Relevant,Metadata Sparse,1,session_005,1.2331421613001248
high_constraint,vague_02,Vague But Relevant,Metadata Sparse,2,session_007,1.180328050444374
high_constraint,vague_02,Vague But Relevant,Metadata Sparse,3,session_083,1.1708883399889816
high_constraint,vague_02,Vague But Relevant,Metadata Sparse,4,session_038,1.1441641396401423
high_constraint,vague_02,Vague But Relevant,Metadata Sparse,5,session_034,1.1319111377936013
high_constraint,vague_02,Vague But Relevant,Metadata Sparse,6,session_008,1.111646257705332
high_constraint,vague_02,Vague But Relevant,Metadata Sparse,7,session_035,1.1105870532943953
high_constraint,vague_02,Vague But Relevant,Metadata Sparse,8,session_089,1.1000024713283754
high_constraint,vague_02,Vague But Relevant,Metadata Sparse,9,session_081,1.0834995230165494
high_constraint,vague_02,Vague But Relevant,Metadata Sparse,10,session_059,1.069811342527
high_constraint,vague_02,Vague But Relevant,Dense Retriever,1,session_008,0.8370492458343506
high_constraint,vague_02,Vague But Relevant,Dense Retriever,2,session_007,0.8322064876556396
high_constraint,vague_02,Vague But Relevant,Dense Retriever,3,session_023,0.8311648368835449
high_constraint,vague_02,Vague But Relevant,Dense Retriever,4,session_067,0.8310213088989258
high_constraint,vague_02,Vague But Relevant,Dense Retriever,5,session_081,0.8306374549865723
high_constraint,vague_02,Vague But Relevant,Dense Retriever,6,session_089,0.8290436267852783
high_constraint,vague_02,Vague But Relevant,Dense Retriever,7,session_005,0.8289796113967896
high_constraint,vague_02,Vague But Relevant,Dense Retriever,8,session_083,0.8282510042190552
high_constraint,vague_02,Vague But Relevant,Dense Retriever,9,session_032,0.8281940221786499
high_constraint,vague_02,Vague But Relevant,Dense Retriever,10,session_034,0.8280148506164551
high_constraint,vague_02,Vague But Relevant,Dynamic Hybrid RRF,1,session_012,0.009016393442622951
high_constraint,vague_02,Vague But Relevant,Dynamic Hybrid RRF,2,session_013,0.008870967741935484
high_constraint,vague_02,Vague But Relevant,Dynamic Hybrid RRF,3,session_030,0.00873015873015873
high_constraint,vague_02,Vague But Relevant,Dynamic Hybrid RRF,4,session_042,0.00859375
high_constraint,vague_02,Vague But Relevant,Dynamic Hybrid RRF,5,session_054,0.008461538461538463
high_constraint,vague_02,Vague But Relevant,Dynamic Hybrid RRF,6,session_069,0.008333333333333335
high_constraint,vague_02,Vague But Relevant,Dynamic Hybrid RRF,7,session_070,0.008208955223880597
high_constraint,vague_02,Vague But Relevant,Dynamic Hybrid RRF,8,session_092,0.008088235294117648
high_constraint,vague_02,Vague But Relevant,Dynamic Hybrid RRF,9,session_001,0.007971014492753625
high_constraint,vague_02,Vague But Relevant,Dynamic Hybrid RRF,10,session_002,0.007857142857142858
high_constraint,vague_03,Vague But Relevant,Metadata Sparse,1,session_005,1.5443762218555892
high_constraint,vague_03,Vague But Relevant,Metadata Sparse,2,session_007,1.5044757549782621
high_constraint,vague_03,Vague But Relevant,Metadata Sparse,3,session_083,1.489910723464347
high_constraint,vague_03,Vague But Relevant,Metadata Sparse,4,session_038,1.464591251521535
high_constraint,vague_03,Vague But Relevant,Metadata Sparse,5,session_034,1.455685624714012
high_constraint,vague_03,Vague But Relevant,Metadata Sparse,6,session_008,1.442045680298939
high_constraint,vague_03,Vague But Relevant,Metadata Sparse,7,session_035,1.4401179555081707
high_constraint,vague_03,Vague But Relevant,Metadata Sparse,8,session_089,1.4286589787152097
high_constraint,vague_03,Vague But Relevant,Metadata Sparse,9,session_081,1.4192482146564989
high_constraint,vague_03,Vague But Relevant,Metadata Sparse,10,session_059,1.4044461807634752
high_constraint,vague_03,Vague But Relevant,Dense Retriever,1,session_034,0.8300594091415405
high_constraint,vague_03,Vague But Relevant,Dense Retriever,2,session_008,0.8276301026344299
high_constraint,vague_03,Vague But Relevant,Dense Retriever,3,session_089,0.827372133731842
high_constraint,vague_03,Vague But Relevant,Dense Retriever,4,session_023,0.8264266848564148
high_constraint,vague_03,Vague But Relevant,Dense Retriever,5,session_007,0.8260980844497681
high_constraint,vague_03,Vague But Relevant,Dense Retriever,6,session_081,0.8260132074356079
high_constraint,vague_03,Vague But Relevant,Dense Retriever,7,session_067,0.8253467679023743
high_constraint,vague_03,Vague But Relevant,Dense Retriever,8,session_035,0.8247379064559937
high_constraint,vague_03,Vague But Relevant,Dense Retriever,9,session_083,0.8244028091430664
high_constraint,vague_03,Vague But Relevant,Dense Retriever,10,session_011,0.8243502378463745
high_constraint,vague_03,Vague But Relevant,Dynamic Hybrid RRF,1,session_007,0.007183622828784119
high_constraint,vague_03,Vague But Relevant,Dynamic Hybrid RRF,2,session_034,0.007023959646910467
high_constraint,vague_03,Vague But Relevant,Dynamic Hybrid RRF,3,session_083,0.0070048309178743955
high_constraint,vague_03,Vague But Relevant,Dynamic Hybrid RRF,4,session_008,0.006915933528836754
high_constraint,vague_03,Vague But Relevant,Dynamic Hybrid RRF,5,session_089,0.006734360410830999
high_constraint,vague_03,Vague But Relevant,Dynamic Hybrid RRF,6,session_035,0.006694468832309042
high_constraint,vague_03,Vague But Relevant,Dynamic Hybrid RRF,7,session_081,0.006587615283267457
high_constraint,vague_03,Vague But Relevant,Dynamic Hybrid RRF,8,session_005,0.005737704918032787
high_constraint,vague_03,Vague But Relevant,Dynamic Hybrid RRF,9,session_038,0.00546875
high_constraint,vague_03,Vague But Relevant,Dynamic Hybrid RRF,10,session_059,0.004999999999999999
high_constraint,vague_04,Vague But Relevant,Field Retriever,1,session_001,5.0
high_constraint,vague_04,Vague But Relevant,Field Retriever,2,session_002,5.0
high_constraint,vague_04,Vague But Relevant,Field Retriever,3,session_003,5.0
high_constraint,vague_04,Vague But Relevant,Field Retriever,4,session_004,5.0
high_constraint,vague_04,Vague But Relevant,Field Retriever,5,session_009,5.0
high_constraint,vague_04,Vague But Relevant,Field Retriever,6,session_019,5.0
high_constraint,vague_04,Vague But Relevant,Field Retriever,7,session_020,5.0
high_constraint,vague_04,Vague But Relevant,Field Retriever,8,session_022,5.0
high_constraint,vague_04,Vague But Relevant,Field Retriever,9,session_025,5.0
high_constraint,vague_04,Vague But Relevant,Field Retriever,10,session_026,5.0
high_constraint,vague_04,Vague But Relevant,Metadata Sparse,1,session_015,-0.6091335339192046
high_constraint,vague_04,Vague But Relevant,Metadata Sparse,2,session_052,-0.610509156570874
high_constraint,vague_04,Vague But Relevant,Metadata Sparse,3,session_062,-0.6119917056061948
high_constraint,vague_04,Vague But Relevant,Metadata Sparse,4,session_074,-0.6121464999642465
high_constraint,vague_04,Vague But Relevant,Metadata Sparse,5,session_032,-0.6138020398554156
high_constraint,vague_04,Vague But Relevant,Metadata Sparse,6,session_029,-0.6163974193261628
high_constraint,vague_04,Vague But Relevant,Metadata Sparse,7,session_063,-0.6163974193261628
high_constraint,vague_04,Vague But Relevant,Metadata Sparse,8,session_065,-0.6169924986810216
high_constraint,vague_04,Vague But Relevant,Metadata Sparse,9,session_072,-0.6169924986810216
high_constraint,vague_04,Vague But Relevant,Metadata Sparse,10,session_058,-0.6174693900822826
high_constraint,vague_04,Vague But Relevant,Dense Retriever,1,session_093,0.8535515069961548
high_constraint,vague_04,Vague But Relevant,Dense Retriever,2,session_019,0.8533731698989868
high_constraint,vague_04,Vague But Relevant,Dense Retriever,3,session_097,0.8531274795532227
high_constraint,vague_04,Vague But Relevant,Dense Retriever,4,session_096,0.8527569770812988
high_constraint,vague_04,Vague But Relevant,Dense Retriever,5,session_003,0.8527474403381348
high_constraint,vague_04,Vague But Relevant,Dense Retriever,6,session_031,0.8525596857070923
high_constraint,vague_04,Vague But Relevant,Dense Retriever,7,session_022,0.851848304271698
high_constraint,vague_04,Vague But Relevant,Dense Retriever,8,session_087,0.8518252968788147
high_constraint,vague_04,Vague But Relevant,Dense Retriever,9,session_055,0.8515076041221619
high_constraint,vague_04,Vague But Relevant,Dense Retriever,10,session_075,0.8514194488525391
high_constraint,vague_04,Vague But Relevant,Dynamic Hybrid RRF,1,session_003,0.01026862026862027
high_constraint,vague_04,Vague But Relevant,Dynamic Hybrid RRF,2,session_019,0.009946236559139787
high_constraint,vague_04,Vague But Relevant,Dynamic Hybrid RRF,3,session_022,0.009580772607550483
high_constraint,vague_04,Vague But Relevant,Dynamic Hybrid RRF,4,session_001,0.009016393442622951
high_constraint,vague_04,Vague But Relevant,Dynamic Hybrid RRF,5,session_002,0.008870967741935484
high_constraint,vague_04,Vague But Relevant,Dynamic Hybrid RRF,6,session_004,0.00859375
high_constraint,vague_04,Vague But Relevant,Dynamic Hybrid RRF,7,session_009,0.008461538461538463
high_constraint,vague_04,Vague But Relevant,Dynamic Hybrid RRF,8,session_020,0.008208955223880597
high_constraint,vague_04,Vague But Relevant,Dynamic Hybrid RRF,9,session_025,0.007971014492753625
high_constraint,vague_04,Vague But Relevant,Dynamic Hybrid RRF,10,session_026,0.007857142857142858
high_constraint,vague_05,Vague But Relevant,Field Retriever,1,session_014,5.0
high_constraint,vague_05,Vague But Relevant,Field Retriever,2,session_015,5.0
high_constraint,vague_05,Vague But Relevant,Field Retriever,3,session_021,5.0
high_constraint,vague_05,Vague But Relevant,Field Retriever,4,session_028,5.0
high_constraint,vague_05,Vague But Relevant,Field Retriever,5,session_029,5.0
high_constraint,vague_05,Vague But Relevant,Field Retriever,6,session_032,5.0
high_constraint,vague_05,Vague But Relevant,Field Retriever,7,session_051,5.0
high_constraint,vague_05,Vague But Relevant,Field Retriever,8,session_052,5.0
high_constraint,vague_05,Vague But Relevant,Field Retriever,9,session_057,5.0
high_constraint,vague_05,Vague But Relevant,Field Retriever,10,session_058,5.0
high_constraint,vague_05,Vague But Relevant,Metadata Sparse,1,session_051,4.50358714900269
high_constraint,vague_05,Vague But Relevant,Metadata Sparse,2,session_032,4.2254730770298385
high_constraint,vague_05,Vague But Relevant,Metadata Sparse,3,session_062,4.148270590053801
high_constraint,vague_05,Vague But Relevant,Metadata Sparse,4,session_057,4.120891786336904
high_constraint,vague_05,Vague But Relevant,Metadata Sparse,5,session_028,4.06059152248618
high_constraint,vague_05,Vague But Relevant,Metadata Sparse,6,session_021,4.034354200258505
high_constraint,vague_05,Vague But Relevant,Metadata Sparse,7,session_015,4.0310983560694895
high_constraint,vague_05,Vague But Relevant,Metadata Sparse,8,session_014,3.8928653824109403
high_constraint,vague_05,Vague But Relevant,Metadata Sparse,9,session_080,3.85381993972198
high_constraint,vague_05,Vague But Relevant,Metadata Sparse,10,session_058,3.7981420941296564
high_constraint,vague_05,Vague But Relevant,Dense Retriever,1,session_021,0.8435837030410767
high_constraint,vague_05,Vague But Relevant,Dense Retriever,2,session_032,0.8409732580184937
high_constraint,vague_05,Vague But Relevant,Dense Retriever,3,session_051,0.8400329351425171
high_constraint,vague_05,Vague But Relevant,Dense Retriever,4,session_080,0.8399032950401306
high_constraint,vague_05,Vague But Relevant,Dense Retriever,5,session_014,0.8393698930740356
high_constraint,vague_05,Vague But Relevant,Dense Retriever,6,session_072,0.8390356302261353
high_constraint,vague_05,Vague But Relevant,Dense Retriever,7,session_057,0.8389805555343628
high_constraint,vague_05,Vague But Relevant,Dense Retriever,8,session_028,0.8385227918624878
high_constraint,vague_05,Vague But Relevant,Dense Retriever,9,session_052,0.8381260633468628
high_constraint,vague_05,Vague But Relevant,Dense Retriever,10,session_065,0.8376879096031189
high_constraint,vague_05,Vague But Relevant,Dynamic Hybrid RRF,1,session_014,0.0157019138046139
high_constraint,vague_05,Vague But Relevant,Dynamic Hybrid RRF,2,session_021,0.015672533295484115
high_constraint,vague_05,Vague But Relevant,Dynamic Hybrid RRF,3,session_032,0.015591397849462368
high_constraint,vague_05,Vague But Relevant,Dynamic Hybrid RRF,4,session_051,0.01553396172921497
high_constraint,vague_05,Vague But Relevant,Dynamic Hybrid RRF,5,session_028,0.015448953619909502
high_constraint,vague_05,Vague But Relevant,Dynamic Hybrid RRF,6,session_057,0.01493230180618646
high_constraint,vague_05,Vague But Relevant,Dynamic Hybrid RRF,7,session_015,0.01409484833895041
high_constraint,vague_05,Vague But Relevant,Dynamic Hybrid RRF,8,session_058,0.012857142857142857
high_constraint,vague_05,Vague But Relevant,Dynamic Hybrid RRF,9,session_052,0.009537510656436488
high_constraint,vague_05,Vague But Relevant,Dynamic Hybrid RRF,10,session_029,0.008461538461538463
high_constraint,other_sport_01,Out-of-Scope (Other Sport),Metadata Sparse,1,session_014,0.0
high_constraint,other_sport_01,Out-of-Scope (Other Sport),Metadata Sparse,2,session_015,0.0
high_constraint,other_sport_01,Out-of-Scope (Other Sport),Metadata Sparse,3,session_021,0.0
high_constraint,other_sport_01,Out-of-Scope (Other Sport),Metadata Sparse,4,session_028,0.0
high_constraint,other_sport_01,Out-of-Scope (Other Sport),Metadata Sparse,5,session_029,0.0
high_constraint,other_sport_01,Out-of-Scope (Other Sport),Metadata Sparse,6,session_032,0.0
high_constraint,other_sport_01,Out-of-Scope (Other Sport),Metadata Sparse,7,session_051,0.0
high_constraint,other_sport_01,Out-of-Scope (Other Sport),Metadata Sparse,8,session_052,0.0
high_constraint,other_sport_01,Out-of-Scope (Other Sport),Metadata Sparse,9,session_057,0.0
high_constraint,other_sport_01,Out-of-Scope (Other Sport),Metadata Sparse,10,session_058,0.0
high_constraint,other_sport_01,Out-of-Scope (Other Sport),Dense Retriever,1,session_027,0.829054594039917
high_constraint,other_sport_01,Out-of-Scope (Other Sport),Dense Retriever,2,session_056,0.8282594680786133
high_constraint,other_sport_01,Out-of-Scope (Other Sport),Dense Retriever,3,session_077,0.8281623125076294
high_constraint,other_sport_01,Out-of-Scope (Other Sport),Dense Retriever,4,session_076,0.8266665935516357
high_constraint,other_sport_01,Out-of-Scope (Other Sport),Dense Retriever,5,session_022,0.8266269564628601
high_constraint,other_sport_01,Out-of-Scope (Other Sport),Dense Retriever,6,session_099,0.8261143565177917
high_constraint,other_sport_01,Out-of-Scope (Other Sport),Dense Retriever,7,session_004,0.8250587582588196
high_constraint,other_sport_01,Out-of-Scope (Other Sport),Dense Retriever,8,session_100,0.8250518441200256
high_constraint,other_sport_01,Out-of-Scope (Other Sport),Dense Retriever,9,session_075,0.8249831199645996
high_constraint,other_sport_01,Out-of-Scope (Other Sport),Dense Retriever,10,session_088,0.8249396085739136
high_constraint,other_sport_01,Out-of-Scope (Other Sport),Dynamic Hybrid RRF,1,session_014,0.004098360655737705
high_constraint,other_sport_01,Out-of-Scope (Other Sport),Dynamic Hybrid RRF,2,session_015,0.004032258064516129
high_constraint,other_sport_01,Out-of-Scope (Other Sport),Dynamic Hybrid RRF,3,session_021,0.003968253968253968
high_constraint,other_sport_01,Out-of-Scope (Other Sport),Dynamic Hybrid RRF,4,session_028,0.00390625
high_constraint,other_sport_01,Out-of-Scope (Other Sport),Dynamic Hybrid RRF,5,session_029,0.0038461538461538464
high_constraint,other_sport_01,Out-of-Scope (Other Sport),Dynamic Hybrid RRF,6,session_032,0.003787878787878788
high_constraint,other_sport_01,Out-of-Scope (Other Sport),Dynamic Hybrid RRF,7,session_051,0.0037313432835820895
high_constraint,other_sport_01,Out-of-Scope (Other Sport),Dynamic Hybrid RRF,8,session_052,0.003676470588235294
high_constraint,other_sport_01,Out-of-Scope (Other Sport),Dynamic Hybrid RRF,9,session_057,0.0036231884057971015
high_constraint,other_sport_01,Out-of-Scope (Other Sport),Dynamic Hybrid RRF,10,session_058,0.0035714285714285713
high_constraint,other_sport_02,Out-of-Scope (Other Sport),Metadata Sparse,1,session_021,0.0
high_constraint,other_sport_02,Out-of-Scope (Other Sport),Metadata Sparse,2,session_027,0.0
high_constraint,other_sport_02,Out-of-Scope (Other Sport),Metadata Sparse,3,session_029,0.0
high_constraint,other_sport_02,Out-of-Scope (Other Sport),Metadata Sparse,4,session_055,0.0
high_constraint,other_sport_02,Out-of-Scope (Other Sport),Metadata Sparse,5,session_056,0.0
high_constraint,other_sport_02,Out-of-Scope (Other Sport),Metadata Sparse,6,session_057,0.0
high_constraint,other_sport_02,Out-of-Scope (Other Sport),Metadata Sparse,7,session_062,0.0
high_constraint,other_sport_02,Out-of-Scope (Other Sport),Metadata Sparse,8,session_063,0.0
high_constraint,other_sport_02,Out-of-Scope (Other Sport),Metadata Sparse,9,session_072,0.0
high_constraint,other_sport_02,Out-of-Scope (Other Sport),Metadata Sparse,10,session_073,0.0
high_constraint,other_sport_02,Out-of-Scope (Other Sport),Dense Retriever,1,session_099,0.8269470930099487
high_constraint,other_sport_02,Out-of-Scope (Other Sport),Dense Retriever,2,session_076,0.823880136013031
high_constraint,other_sport_02,Out-of-Scope (Other Sport),Dense Retriever,3,session_085,0.8235281705856323
high_constraint,other_sport_02,Out-of-Scope (Other Sport),Dense Retriever,4,session_048,0.8234239220619202
high_constraint,other_sport_02,Out-of-Scope (Other Sport),Dense Retriever,5,session_026,0.8218501806259155
high_constraint,other_sport_02,Out-of-Scope (Other Sport),Dense Retriever,6,session_024,0.8217176795005798
high_constraint,other_sport_02,Out-of-Scope (Other Sport),Dense Retriever,7,session_039,0.8215257525444031
high_constraint,other_sport_02,Out-of-Scope (Other Sport),Dense Retriever,8,session_078,0.8211101293563843
high_constraint,other_sport_02,Out-of-Scope (Other Sport),Dense Retriever,9,session_066,0.8210139274597168
high_constraint,other_sport_02,Out-of-Scope (Other Sport),Dense Retriever,10,session_047,0.819755494594574
high_constraint,other_sport_02,Out-of-Scope (Other Sport),Dynamic Hybrid RRF,1,session_021,0.005737704918032787
high_constraint,other_sport_02,Out-of-Scope (Other Sport),Dynamic Hybrid RRF,2,session_027,0.00564516129032258
high_constraint,other_sport_02,Out-of-Scope (Other Sport),Dynamic Hybrid RRF,3,session_029,0.005555555555555555
high_constraint,other_sport_02,Out-of-Scope (Other Sport),Dynamic Hybrid RRF,4,session_055,0.00546875
high_constraint,other_sport_02,Out-of-Scope (Other Sport),Dynamic Hybrid RRF,5,session_056,0.005384615384615384
high_constraint,other_sport_02,Out-of-Scope (Other Sport),Dynamic Hybrid RRF,6,session_057,0.0053030303030303025
high_constraint,other_sport_02,Out-of-Scope (Other Sport),Dynamic Hybrid RRF,7,session_062,0.005223880597014925
high_constraint,other_sport_02,Out-of-Scope (Other Sport),Dynamic Hybrid RRF,8,session_063,0.005147058823529412
high_constraint,other_sport_02,Out-of-Scope (Other Sport),Dynamic Hybrid RRF,9,session_072,0.005072463768115942
high_constraint,other_sport_02,Out-of-Scope (Other Sport),Dynamic Hybrid RRF,10,session_073,0.004999999999999999
high_constraint,other_sport_03,Out-of-Scope (Other Sport),Metadata Sparse,1,session_001,0.0
high_constraint,other_sport_03,Out-of-Scope (Other Sport),Metadata Sparse,2,session_002,0.0
high_constraint,other_sport_03,Out-of-Scope (Other Sport),Metadata Sparse,3,session_003,0.0
high_constraint,other_sport_03,Out-of-Scope (Other Sport),Metadata Sparse,4,session_004,0.0
high_constraint,other_sport_03,Out-of-Scope (Other Sport),Metadata Sparse,5,session_005,0.0
high_constraint,other_sport_03,Out-of-Scope (Other Sport),Metadata Sparse,6,session_006,0.0
high_constraint,other_sport_03,Out-of-Scope (Other Sport),Metadata Sparse,7,session_007,0.0
high_constraint,other_sport_03,Out-of-Scope (Other Sport),Metadata Sparse,8,session_008,0.0
high_constraint,other_sport_03,Out-of-Scope (Other Sport),Metadata Sparse,9,session_009,0.0
high_constraint,other_sport_03,Out-of-Scope (Other Sport),Metadata Sparse,10,session_010,0.0
high_constraint,other_sport_03,Out-of-Scope (Other Sport),Dense Retriever,1,session_013,0.8191697597503662
high_constraint,other_sport_03,Out-of-Scope (Other Sport),Dense Retriever,2,session_054,0.8188446760177612
high_constraint,other_sport_03,Out-of-Scope (Other Sport),Dense Retriever,3,session_030,0.8178889751434326
high_constraint,other_sport_03,Out-of-Scope (Other Sport),Dense Retriever,4,session_095,0.8169983625411987
high_constraint,other_sport_03,Out-of-Scope (Other Sport),Dense Retriever,5,session_012,0.8163304328918457
high_constraint,other_sport_03,Out-of-Scope (Other Sport),Dense Retriever,6,session_029,0.8144615888595581
high_constraint,other_sport_03,Out-of-Scope (Other Sport),Dense Retriever,7,session_064,0.8144208192825317
high_constraint,other_sport_03,Out-of-Scope (Other Sport),Dense Retriever,8,session_044,0.813740611076355
high_constraint,other_sport_03,Out-of-Scope (Other Sport),Dense Retriever,9,session_072,0.8135524392127991
high_constraint,other_sport_03,Out-of-Scope (Other Sport),Dense Retriever,10,session_092,0.8135251998901367
high_constraint,other_sport_03,Out-of-Scope (Other Sport),Dynamic Hybrid RRF,1,session_001,0.005737704918032787
high_constraint,other_sport_03,Out-of-Scope (Other Sport),Dynamic Hybrid RRF,2,session_002,0.00564516129032258
high_constraint,other_sport_03,Out-of-Scope (Other Sport),Dynamic Hybrid RRF,3,session_003,0.005555555555555555
high_constraint,other_sport_03,Out-of-Scope (Other Sport),Dynamic Hybrid RRF,4,session_004,0.00546875
high_constraint,other_sport_03,Out-of-Scope (Other Sport),Dynamic Hybrid RRF,5,session_005,0.005384615384615384
high_constraint,other_sport_03,Out-of-Scope (Other Sport),Dynamic Hybrid RRF,6,session_006,0.0053030303030303025
high_constraint,other_sport_03,Out-of-Scope (Other Sport),Dynamic Hybrid RRF,7,session_007,0.005223880597014925
high_constraint,other_sport_03,Out-of-Scope (Other Sport),Dynamic Hybrid RRF,8,session_008,0.005147058823529412
high_constraint,other_sport_03,Out-of-Scope (Other Sport),Dynamic Hybrid RRF,9,session_009,0.005072463768115942
high_constraint,other_sport_03,Out-of-Scope (Other Sport),Dynamic Hybrid RRF,10,session_010,0.004999999999999999
high_constraint,squash_other_01,Out-of-Scope (Informational),Metadata Sparse,1,session_015,-0.6091335339192046
high_constraint,squash_other_01,Out-of-Scope (Informational),Metadata Sparse,2,session_052,-0.610509156570874
high_constraint,squash_other_01,Out-of-Scope (Informational),Metadata Sparse,3,session_062,-0.6119917056061948
high_constraint,squash_other_01,Out-of-Scope (Informational),Metadata Sparse,4,session_074,-0.6121464999642465
high_constraint,squash_other_01,Out-of-Scope (Informational),Metadata Sparse,5,session_087,-0.6121753226061718
high_constraint,squash_other_01,Out-of-Scope (Informational),Metadata Sparse,6,session_042,-0.6128261208957972
high_constraint,squash_other_01,Out-of-Scope (Informational),Metadata Sparse,7,session_070,-0.6128718293617617
high_constraint,squash_other_01,Out-of-Scope (Informational),Metadata Sparse,8,session_093,-0.6135216409044038
high_constraint,squash_other_01,Out-of-Scope (Informational),Metadata Sparse,9,session_020,-0.6136715974555655
high_constraint,squash_other_01,Out-of-Scope (Informational),Metadata Sparse,10,session_060,-0.6137466032237167
high_constraint,squash_other_01,Out-of-Scope (Informational),Dense Retriever,1,session_077,0.8146288990974426
